adm3_en,month,NO2,date
City of Malabon,2021-03,0.0001058569497280046,2021-03-01T00:00:00
City of Mandaluyong,2021-03,9.83843699235508e-05,2021-03-01T00:00:00
City of Manila,2021-03,0.00011459094599164426,2021-03-01T00:00:00
City of Marikina,2021-03,8.126671924241938e-05,2021-03-01T00:00:00
City of Muntinlupa,2021-03,6.346676926210633e-05,2021-03-01T00:00:00
City of Navotas,2021-03,0.00010150768910855992,2021-03-01T00:00:00
Pasay City,2021-03,9.391048390126238e-05,2021-03-01T00:00:00
City of Pasig,2021-03,8.207376659062694e-05,2021-03-01T00:00:00
Quezon City,2021-03,9.070074450970236e-05,2021-03-01T00:00:00
City of San Juan,2021-03,0.00010513076464200476,2021-03-01T00:00:00
City of Taguig,2021-03,7.417172915506486e-05,2021-03-01T00:00:00
City of Valenzuela,2021-03,9.435067588358149e-05,2021-03-01T00:00:00
City of Baguio,2021-03,6.059913132168688e-05,2021-03-01T00:00:00
City of Butuan,2021-03,3.6780330341146985e-05,2021-03-01T00:00:00
City of Cotabato,2021-03,3.673711330868738e-05,2021-03-01T00:00:00
City of Angeles,2021-03,6.637041015900035e-05,2021-03-01T00:00:00
City of Olongapo,2021-03,5.65529815022038e-05,2021-03-01T00:00:00
Ormoc City,2021-03,3.941525486691546e-05,2021-03-01T00:00:00
City of Tacloban,2021-03,4.060729890833148e-05,2021-03-01T00:00:00
City of Zamboanga,2021-03,3.542956657301179e-05,2021-03-01T00:00:00
City of Isabela,2021-03,3.552761310397957e-05,2021-03-01T00:00:00
Pateros,2021-03,7.606974094729467e-05,2021-03-01T00:00:00
City of Puerto Princesa,2021-03,3.889139142687466e-05,2021-03-01T00:00:00
City of Lucena,2021-03,5.272293201882579e-05,2021-03-01T00:00:00
City of Bacolod,2021-03,4.89678821551391e-05,2021-03-01T00:00:00
City of Iloilo,2021-03,4.596704737368029e-05,2021-03-01T00:00:00
City of Cebu,2021-03,4.365353162418194e-05,2021-03-01T00:00:00
City of Lapu-Lapu,2021-03,4.614282761959975e-05,2021-03-01T00:00:00
City of Mandaue,2021-03,4.903365032357136e-05,2021-03-01T00:00:00
City of Cagayan De Oro,2021-04,4.555595729277787e-05,2021-04-01T00:00:00
City of Iligan,2021-04,4.551207999874464e-05,2021-04-01T00:00:00
City of Davao,2021-04,4.283665064324698e-05,2021-04-01T00:00:00
City of General Santos,2021-04,3.907662762779382e-05,2021-04-01T00:00:00
City of Caloocan,2021-04,9.362951487362478e-05,2021-04-01T00:00:00
City of Makati,2021-04,0.00011251862430418177,2021-04-01T00:00:00
City of Malabon,2021-04,0.00010369804227831144,2021-04-01T00:00:00
City of Mandaluyong,2021-04,0.00012136413260814868,2021-04-01T00:00:00
City of Manila,2021-04,0.0001234454143078272,2021-04-01T00:00:00
City of Marikina,2021-04,0.0001000491396234624,2021-04-01T00:00:00
City of Muntinlupa,2021-04,7.847463015282506e-05,2021-04-01T00:00:00
City of Navotas,2021-04,0.00010150886132083816,2021-04-01T00:00:00
Pasay City,2021-04,0.00010709974128551232,2021-04-01T00:00:00
City of Pasig,2021-04,0.0001091829120465863,2021-04-01T00:00:00
Quezon City,2021-04,0.00010671380823424764,2021-04-01T00:00:00
City of San Juan,2021-04,0.00012558813714226376,2021-04-01T00:00:00
City of Taguig,2021-04,9.720451556275576e-05,2021-04-01T00:00:00
City of Valenzuela,2021-04,9.653533484205936e-05,2021-04-01T00:00:00
City of Baguio,2021-04,6.865720908015883e-05,2021-04-01T00:00:00
City of Butuan,2021-04,4.356539730922173e-05,2021-04-01T00:00:00
City of Cotabato,2021-04,3.975397838096126e-05,2021-04-01T00:00:00
City of Angeles,2021-04,8.175765203896762e-05,2021-04-01T00:00:00
City of Olongapo,2021-04,7.220106165794526e-05,2021-04-01T00:00:00
Ormoc City,2021-04,4.83847048810237e-05,2021-04-01T00:00:00
City of Tacloban,2021-04,4.9157737461285496e-05,2021-04-01T00:00:00
City of Zamboanga,2021-04,3.964912983932055e-05,2021-04-01T00:00:00
City of Isabela,2021-04,4.276839366917919e-05,2021-04-01T00:00:00
Pateros,2021-04,0.00010277757689760542,2021-04-01T00:00:00
City of Puerto Princesa,2021-04,4.522510299410184e-05,2021-04-01T00:00:00
City of Lucena,2021-04,6.213074830500551e-05,2021-04-01T00:00:00
City of Bacolod,2021-04,5.495055158471469e-05,2021-04-01T00:00:00
City of Iloilo,2021-04,5.378682699411775e-05,2021-04-01T00:00:00
City of Cebu,2021-04,5.5022201354028194e-05,2021-04-01T00:00:00
City of Lapu-Lapu,2021-04,5.264660922291564e-05,2021-04-01T00:00:00
City of Mandaue,2021-04,5.727644406259467e-05,2021-04-01T00:00:00
City of Cagayan De Oro,2021-05,4.851382433814671e-05,2021-05-01T00:00:00
City of Iligan,2021-05,4.763561220578435e-05,2021-05-01T00:00:00
City of Davao,2021-05,4.262939833213095e-05,2021-05-01T00:00:00
City of General Santos,2021-05,3.886772390456313e-05,2021-05-01T00:00:00
City of Caloocan,2021-05,0.0001042257064662403,2021-05-01T00:00:00
City of Makati,2021-05,9.702103335964982e-05,2021-05-01T00:00:00
City of Malabon,2021-05,0.00011796879280454945,2021-05-01T00:00:00
City of Mandaluyong,2021-05,0.00010364186391536212,2021-05-01T00:00:00
City of Manila,2021-05,0.00012037678807152212,2021-05-01T00:00:00
City of Marikina,2021-05,9.184493912616828e-05,2021-05-01T00:00:00
City of Muntinlupa,2021-05,7.15070787617833e-05,2021-05-01T00:00:00
City of Navotas,2021-05,0.00011103108848084272,2021-05-01T00:00:00
Pasay City,2021-05,9.925993657896815e-05,2021-05-01T00:00:00
City of Pasig,2021-05,9.121003907816182e-05,2021-05-01T00:00:00
Quezon City,2021-05,0.00010525069149049834,2021-05-01T00:00:00
City of San Juan,2021-05,0.00010930456658356732,2021-05-01T00:00:00
City of Taguig,2021-05,8.455259968139e-05,2021-05-01T00:00:00
City of Valenzuela,2021-05,0.00011497375220801824,2021-05-01T00:00:00
City of Baguio,2021-05,6.816180536216041e-05,2021-05-01T00:00:00
City of Butuan,2021-05,4.17470812326883e-05,2021-05-01T00:00:00
City of Cotabato,2021-05,4.48042210903087e-05,2021-05-01T00:00:00
City of Angeles,2021-05,8.405046865079863e-05,2021-05-01T00:00:00
City of Olongapo,2021-05,7.808491981990444e-05,2021-05-01T00:00:00
Ormoc City,2021-05,4.024836653077512e-05,2021-05-01T00:00:00
City of Tacloban,2021-05,4.09838094387285e-05,2021-05-01T00:00:00
City of Zamboanga,2021-05,3.946365308387311e-05,2021-05-01T00:00:00
City of Isabela,2021-05,4.159064670293856e-05,2021-05-01T00:00:00
Pateros,2021-05,8.894633592134377e-05,2021-05-01T00:00:00
City of Puerto Princesa,2021-05,4.345524410093229e-05,2021-05-01T00:00:00
City of Lucena,2021-05,6.346812689490029e-05,2021-05-01T00:00:00
City of Bacolod,2021-05,5.24143370118136e-05,2021-05-01T00:00:00
City of Iloilo,2021-05,5.664093817274457e-05,2021-05-01T00:00:00
City of Cebu,2021-05,5.48513152798949e-05,2021-05-01T00:00:00
City of Lapu-Lapu,2021-05,5.213511963026769e-05,2021-05-01T00:00:00
City of Mandaue,2021-05,5.96990578961835e-05,2021-05-01T00:00:00
City of Cagayan De Oro,2021-06,4.737382679885368e-05,2021-06-01T00:00:00
City of Iligan,2021-06,4.725768258835221e-05,2021-06-01T00:00:00
City of Davao,2021-06,4.422813483265422e-05,2021-06-01T00:00:00
City of General Santos,2021-06,4.277568555333439e-05,2021-06-01T00:00:00
City of Caloocan,2021-06,0.00011021692408863896,2021-06-01T00:00:00
City of Makati,2021-06,0.00012395337428943183,2021-06-01T00:00:00
City of Malabon,2021-06,0.0001063286891436455,2021-06-01T00:00:00
City of Mandaluyong,2021-06,0.00013635980468240503,2021-06-01T00:00:00
City of Manila,2021-06,0.0001214165820893736,2021-06-01T00:00:00
City of Marikina,2021-06,0.00013293528242053738,2021-06-01T00:00:00
City of Muntinlupa,2021-06,8.935551765362683e-05,2021-06-01T00:00:00
City of Navotas,2021-06,9.826250868669514e-05,2021-06-01T00:00:00
Pasay City,2021-06,0.00010951449539528872,2021-06-01T00:00:00
City of Pasig,2021-06,0.00013505297446216166,2021-06-01T00:00:00
Quezon City,2021-06,0.00012737163713204882,2021-06-01T00:00:00
City of San Juan,2021-06,0.00013993716313880224,2021-06-01T00:00:00
City of Taguig,2021-06,0.00011992199590394298,2021-06-01T00:00:00
City of Valenzuela,2021-06,0.00010924548441938322,2021-06-01T00:00:00
City of Baguio,2021-06,6.469098681268875e-05,2021-06-01T00:00:00
City of Butuan,2021-06,4.232880642874474e-05,2021-06-01T00:00:00
City of Cotabato,2021-06,4.613720201885665e-05,2021-06-01T00:00:00
City of Angeles,2021-06,7.338652117609876e-05,2021-06-01T00:00:00
City of Olongapo,2021-06,6.228101047166456e-05,2021-06-01T00:00:00
Ormoc City,2021-06,4.463441928483408e-05,2021-06-01T00:00:00
City of Tacloban,2021-06,4.646436517707828e-05,2021-06-01T00:00:00
City of Zamboanga,2021-06,3.996532988742068e-05,2021-06-01T00:00:00
City of Isabela,2021-06,4.201426843891674e-05,2021-06-01T00:00:00
Pateros,2021-06,0.0001274896565398987,2021-06-01T00:00:00
City of Puerto Princesa,2021-06,4.126287500817493e-05,2021-06-01T00:00:00
City of Lucena,2021-06,6.404299857723198e-05,2021-06-01T00:00:00
City of Bacolod,2021-06,5.762083798126654e-05,2021-06-01T00:00:00
City of Iloilo,2021-06,5.314768807370109e-05,2021-06-01T00:00:00
City of Cebu,2021-06,6.52257764886843e-05,2021-06-01T00:00:00
City of Lapu-Lapu,2021-06,5.808681720347458e-05,2021-06-01T00:00:00
City of Mandaue,2021-06,7.928935437168992e-05,2021-06-01T00:00:00
City of Cagayan De Oro,2021-07,4.898007563964879e-05,2021-07-01T00:00:00
City of Iligan,2021-07,4.845033876027074e-05,2021-07-01T00:00:00
City of Davao,2021-07,4.689897416609889e-05,2021-07-01T00:00:00
City of General Santos,2021-07,4.418034985605304e-05,2021-07-01T00:00:00
City of Caloocan,2021-07,7.988452981503342e-05,2021-07-01T00:00:00
City of Makati,2021-07,8.903590235028823e-05,2021-07-01T00:00:00
City of Malabon,2021-07,8.137576942907431e-05,2021-07-01T00:00:00
City of Mandaluyong,2021-07,9.409887813359976e-05,2021-07-01T00:00:00
City of Manila,2021-07,9.692751531998108e-05,2021-07-01T00:00:00
City of Marikina,2021-07,8.59851488650462e-05,2021-07-01T00:00:00
City of Muntinlupa,2021-07,7.159309441613571e-05,2021-07-01T00:00:00
City of Navotas,2021-07,8.080969221619446e-05,2021-07-01T00:00:00
Pasay City,2021-07,8.452007617993422e-05,2021-07-01T00:00:00
City of Pasig,2021-07,8.714107497916205e-05,2021-07-01T00:00:00
Quezon City,2021-07,8.401092066546459e-05,2021-07-01T00:00:00
City of San Juan,2021-07,9.292993752158832e-05,2021-07-01T00:00:00
City of Taguig,2021-07,8.188107050994799e-05,2021-07-01T00:00:00
City of Valenzuela,2021-07,7.889898310869152e-05,2021-07-01T00:00:00
City of Baguio,2021-07,5.821816757352246e-05,2021-07-01T00:00:00
City of Butuan,2021-07,4.511384834124485e-05,2021-07-01T00:00:00
City of Cotabato,2021-07,4.859917552841921e-05,2021-07-01T00:00:00
City of Angeles,2021-07,6.351682765886945e-05,2021-07-01T00:00:00
City of Olongapo,2021-07,5.865002050159324e-05,2021-07-01T00:00:00
Ormoc City,2021-07,4.361907250679903e-05,2021-07-01T00:00:00
City of Tacloban,2021-07,4.4433678779909416e-05,2021-07-01T00:00:00
City of Zamboanga,2021-07,4.184574230119289e-05,2021-07-01T00:00:00
City of Isabela,2021-07,4.313379084242636e-05,2021-07-01T00:00:00
Pateros,2021-07,8.11435373541601e-05,2021-07-01T00:00:00
City of Puerto Princesa,2021-07,4.316296714541381e-05,2021-07-01T00:00:00
City of Lucena,2021-07,5.656199147939616e-05,2021-07-01T00:00:00
City of Bacolod,2021-07,4.836724378678633e-05,2021-07-01T00:00:00
City of Iloilo,2021-07,5.000065229687233e-05,2021-07-01T00:00:00
City of Cebu,2021-07,5.197134732149269e-05,2021-07-01T00:00:00
City of Lapu-Lapu,2021-07,5.129436933723079e-05,2021-07-01T00:00:00
City of Mandaue,2021-07,5.829549186202152e-05,2021-07-01T00:00:00
City of Cagayan De Oro,2021-08,4.899427390858327e-05,2021-08-01T00:00:00
City of Iligan,2021-08,4.87764011446384e-05,2021-08-01T00:00:00
City of Davao,2021-08,4.461324336241227e-05,2021-08-01T00:00:00
City of General Santos,2021-08,4.272974225320292e-05,2021-08-01T00:00:00
City of Caloocan,2021-08,9.068356014400472e-05,2021-08-01T00:00:00
City of Makati,2021-08,9.538082806086208e-05,2021-08-01T00:00:00
City of Malabon,2021-08,0.00010400238412120138,2021-08-01T00:00:00
City of Mandaluyong,2021-08,9.50227006266122e-05,2021-08-01T00:00:00
City of Manila,2021-08,0.00010993291214582688,2021-08-01T00:00:00
City of Marikina,2021-08,8.723209500315193e-05,2021-08-01T00:00:00
City of Muntinlupa,2021-08,7.397280352109535e-05,2021-08-01T00:00:00
City of Navotas,2021-08,9.889261972141682e-05,2021-08-01T00:00:00
Pasay City,2021-08,9.65434234987829e-05,2021-08-01T00:00:00
City of Pasig,2021-08,8.957977885107652e-05,2021-08-01T00:00:00
Quezon City,2021-08,9.38980971719978e-05,2021-08-01T00:00:00
City of San Juan,2021-08,9.7692696245331e-05,2021-08-01T00:00:00
City of Taguig,2021-08,8.476968435972345e-05,2021-08-01T00:00:00
City of Valenzuela,2021-08,9.71414951036005e-05,2021-08-01T00:00:00
City of Baguio,2021-08,5.792026187468379e-05,2021-08-01T00:00:00
City of Butuan,2021-08,4.230828154357454e-05,2021-08-01T00:00:00
City of Cotabato,2021-08,4.638485623196361e-05,2021-08-01T00:00:00
City of Angeles,2021-08,6.58440999167681e-05,2021-08-01T00:00:00
City of Olongapo,2021-08,5.977189782489664e-05,2021-08-01T00:00:00
Ormoc City,2021-08,4.411144481303476e-05,2021-08-01T00:00:00
City of Tacloban,2021-08,4.447915064800503e-05,2021-08-01T00:00:00
City of Zamboanga,2021-08,4.044362224888728e-05,2021-08-01T00:00:00
City of Isabela,2021-08,4.251795883646866e-05,2021-08-01T00:00:00
Pateros,2021-08,8.770390912460119e-05,2021-08-01T00:00:00
City of Puerto Princesa,2021-08,4.323042048132916e-05,2021-08-01T00:00:00
City of Lucena,2021-08,6.022597856828896e-05,2021-08-01T00:00:00
City of Bacolod,2021-08,5.285043141995909e-05,2021-08-01T00:00:00
City of Iloilo,2021-08,4.860935664172029e-05,2021-08-01T00:00:00
City of Cebu,2021-08,5.730091143975469e-05,2021-08-01T00:00:00
City of Lapu-Lapu,2021-08,5.063680885278889e-05,2021-08-01T00:00:00
City of Mandaue,2021-08,5.987361483849026e-05,2021-08-01T00:00:00
City of Cagayan De Oro,2021-09,4.7936481991999775e-05,2021-09-01T00:00:00
City of Iligan,2021-09,4.788297740542783e-05,2021-09-01T00:00:00
City of Davao,2021-09,4.589781576936816e-05,2021-09-01T00:00:00
City of General Santos,2021-09,4.2121317065133065e-05,2021-09-01T00:00:00
City of Caloocan,2021-09,9.127561915339298e-05,2021-09-01T00:00:00
City of Makati,2021-09,0.0001071094705121276,2021-09-01T00:00:00
City of Malabon,2021-09,0.00010003904059472704,2021-09-01T00:00:00
City of Mandaluyong,2021-09,0.0001115682518394422,2021-09-01T00:00:00
City of Manila,2021-09,0.0001167977967225463,2021-09-01T00:00:00
City of Marikina,2021-09,0.00010096153949490136,2021-09-01T00:00:00
City of Muntinlupa,2021-09,8.019284252920456e-05,2021-09-01T00:00:00
City of Navotas,2021-09,9.889557391491808e-05,2021-09-01T00:00:00
Pasay City,2021-09,0.0001074723735597056,2021-09-01T00:00:00
City of Pasig,2021-09,0.00010184784866499286,2021-09-01T00:00:00
Quezon City,2021-09,0.00010229992901025912,2021-09-01T00:00:00
City of San Juan,2021-09,0.00011625257825663032,2021-09-01T00:00:00
City of Taguig,2021-09,9.443791448735024e-05,2021-09-01T00:00:00
City of Valenzuela,2021-09,9.52353021716326e-05,2021-09-01T00:00:00
City of Baguio,2021-09,5.811294822231208e-05,2021-09-01T00:00:00
City of Butuan,2021-09,4.470933828476505e-05,2021-09-01T00:00:00
City of Cotabato,2021-09,4.650176375028397e-05,2021-09-01T00:00:00
City of Angeles,2021-09,6.528409125771019e-05,2021-09-01T00:00:00
City of Olongapo,2021-09,6.127538171920055e-05,2021-09-01T00:00:00
Ormoc City,2021-09,4.360571300753073e-05,2021-09-01T00:00:00
City of Tacloban,2021-09,4.162842959437671e-05,2021-09-01T00:00:00
City of Zamboanga,2021-09,4.025806743654707e-05,2021-09-01T00:00:00
City of Isabela,2021-09,4.330967555399946e-05,2021-09-01T00:00:00
Pateros,2021-09,9.641056777716794e-05,2021-09-01T00:00:00
City of Puerto Princesa,2021-09,4.289013003192933e-05,2021-09-01T00:00:00
City of Lucena,2021-09,5.239832663663616e-05,2021-09-01T00:00:00
City of Bacolod,2021-09,4.971020685111007e-05,2021-09-01T00:00:00
City of Iloilo,2021-09,5.159457525789351e-05,2021-09-01T00:00:00
City of Cebu,2021-09,5.093923172438429e-05,2021-09-01T00:00:00
City of Lapu-Lapu,2021-09,5.110600262396772e-05,2021-09-01T00:00:00
City of Mandaue,2021-09,5.402129631381712e-05,2021-09-01T00:00:00
City of Cagayan De Oro,2021-10,4.734620599097446e-05,2021-10-01T00:00:00
City of Iligan,2021-10,4.6212768675850806e-05,2021-10-01T00:00:00
City of Davao,2021-10,4.455176900430409e-05,2021-10-01T00:00:00
City of General Santos,2021-10,4.35385810458738e-05,2021-10-01T00:00:00
City of Caloocan,2021-10,7.615488991123199e-05,2021-10-01T00:00:00
City of Makati,2021-10,9.60243640113645e-05,2021-10-01T00:00:00
City of Malabon,2021-10,8.614225528117604e-05,2021-10-01T00:00:00
City of Mandaluyong,2021-10,8.859674885616195e-05,2021-10-01T00:00:00
City of Manila,2021-10,9.513971500379665e-05,2021-10-01T00:00:00
City of Marikina,2021-10,7.86855202214189e-05,2021-10-01T00:00:00
City of Muntinlupa,2021-10,7.1499273986847e-05,2021-10-01T00:00:00
City of Navotas,2021-10,8.308515530910555e-05,2021-10-01T00:00:00
Pasay City,2021-10,9.552850669054468e-05,2021-10-01T00:00:00
City of Pasig,2021-10,8.564383577438303e-05,2021-10-01T00:00:00
Quezon City,2021-10,8.224068255740656e-05,2021-10-01T00:00:00
City of San Juan,2021-10,8.696444624981513e-05,2021-10-01T00:00:00
City of Taguig,2021-10,8.926982830426317e-05,2021-10-01T00:00:00
City of Valenzuela,2021-10,8.384158317146976e-05,2021-10-01T00:00:00
City of Baguio,2021-10,5.75988944760317e-05,2021-10-01T00:00:00
City of Butuan,2021-10,4.199736326689213e-05,2021-10-01T00:00:00
City of Cotabato,2021-10,4.5737550224197706e-05,2021-10-01T00:00:00
City of Angeles,2021-10,6.256623475549287e-05,2021-10-01T00:00:00
City of Olongapo,2021-10,5.7406902741824245e-05,2021-10-01T00:00:00
Ormoc City,2021-10,4.2555659310491776e-05,2021-10-01T00:00:00
City of Tacloban,2021-10,4.1384291729361705e-05,2021-10-01T00:00:00
City of Zamboanga,2021-10,4.2467786486483895e-05,2021-10-01T00:00:00
City of Isabela,2021-10,4.4785068488993535e-05,2021-10-01T00:00:00
Pateros,2021-10,9.184503767343944e-05,2021-10-01T00:00:00
City of Puerto Princesa,2021-10,3.97998293179381e-05,2021-10-01T00:00:00
City of Lucena,2021-10,5.26617440735887e-05,2021-10-01T00:00:00
City of Bacolod,2021-10,5.239725215831447e-05,2021-10-01T00:00:00
City of Iloilo,2021-10,4.8094753925521e-05,2021-10-01T00:00:00
City of Cebu,2021-10,4.999271299056891e-05,2021-10-01T00:00:00
City of Lapu-Lapu,2021-10,4.670189146916246e-05,2021-10-01T00:00:00
City of Mandaue,2021-10,5.14026200127196e-05,2021-10-01T00:00:00
City of Cagayan De Oro,2021-11,4.462582194851452e-05,2021-11-01T00:00:00
City of Iligan,2021-11,4.560668666929248e-05,2021-11-01T00:00:00
City of Davao,2021-11,4.266108903527164e-05,2021-11-01T00:00:00
City of General Santos,2021-11,4.111434598337854e-05,2021-11-01T00:00:00
City of Caloocan,2021-11,7.60695389037745e-05,2021-11-01T00:00:00
City of Makati,2021-11,0.00010422010256201808,2021-11-01T00:00:00
City of Malabon,2021-11,9.849706222600236e-05,2021-11-01T00:00:00
City of Mandaluyong,2021-11,0.0001068327727922235,2021-11-01T00:00:00
City of Manila,2021-11,0.00011035380812832974,2021-11-01T00:00:00
City of Marikina,2021-11,7.806783879871916e-05,2021-11-01T00:00:00
City of Muntinlupa,2021-11,6.178265102542034e-05,2021-11-01T00:00:00
City of Navotas,2021-11,9.764408378178591e-05,2021-11-01T00:00:00
Pasay City,2021-11,0.00010427215109247152,2021-11-01T00:00:00
City of Pasig,2021-11,9.201369485681354e-05,2021-11-01T00:00:00
Quezon City,2021-11,8.384690173027337e-05,2021-11-01T00:00:00
City of San Juan,2021-11,0.00010576363227742864,2021-11-01T00:00:00
City of Taguig,2021-11,8.39380699155986e-05,2021-11-01T00:00:00
City of Valenzuela,2021-11,8.789197500990745e-05,2021-11-01T00:00:00
City of Baguio,2021-11,5.504896946018552e-05,2021-11-01T00:00:00
City of Butuan,2021-11,3.848189668829892e-05,2021-11-01T00:00:00
City of Cotabato,2021-11,4.376692775715717e-05,2021-11-01T00:00:00
City of Angeles,2021-11,5.856484831754435e-05,2021-11-01T00:00:00
City of Olongapo,2021-11,5.301790606045256e-05,2021-11-01T00:00:00
Ormoc City,2021-11,4.012709245386909e-05,2021-11-01T00:00:00
City of Tacloban,2021-11,3.7504281198619e-05,2021-11-01T00:00:00
